customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
5671,2023-12-01,YYC-SE,3,0.19,104.17,bookstore_customers
5672,2022-08-15,YYC-SE,7,0.1,121.01,bookstore_customers
5673,2020-11-23,YYC-DT,9,0.07,138.53,bookstore_customers
5674,2024-11-22,YYC-DT,6,0.27,132.79,bookstore_customers
5675,2020-09-28,YYC-DT,11,0.12,255.3,bookstore_customers
5676,2021-10-04,YYC-NW,6,0.06,379.44,bookstore_customers
5677,2023-09-08,YYC-DT,7,0.19,118.44,bookstore_customers
5678,2019-10-12,YYC-NW,5,0.1,201.12,bookstore_customers
5679,2021-08-01,YYC-SE,12,0.17,49.45,bookstore_customers
5680,2020-04-28,YYC-DT,15,0.12,307.68,bookstore_customers
5681,2022-06-16,YYC-NW,9,0.15,276.19,bookstore_customers
5682,2022-12-23,YYC-NW,10,0.42,34.03,bookstore_customers
5683,2020-05-27,YYC-DT,7,0.48,243.67,bookstore_customers
5684,2024-11-11,YYC-NW,3,0.68,67.71,bookstore_customers
5685,2022-09-29,YYC-SE,12,0.22,39.54,bookstore_customers
5686,2024-02-06,YYC-SE,5,0.19,219.93,bookstore_customers
5687,2024-07-15,YYC-NW,5,0.3,185.17,bookstore_customers
5688,2019-10-15,YYC-SE,9,0.35,128.63,bookstore_customers
5689,2023-10-12,YYC-SE,7,0.02,264.49,bookstore_customers
5690,2021-09-07,YYC-DT,5,0.55,81.87,bookstore_customers
5691,2019-11-06,YYC-DT,1,0.29,71.8,bookstore_customers
5692,2019-10-27,YYC-SE,14,0.34,86.11,bookstore_customers
5693,2023-04-13,YYC-NW,3,0.31,42.11,bookstore_customers
5694,2023-03-12,YYC-NW,1,0.45,51.86,bookstore_customers
5695,2022-02-21,YYC-NW,1,0.18,233.15,bookstore_customers
5696,2020-11-01,YYC-NW,2,0.53,66.68,bookstore_customers
5697,2020-04-03,YYC-NW,7,0.15,69.07,bookstore_customers
5698,2023-01-16,YYC-DT,8,0.39,33.01,bookstore_customers
5699,2023-06-27,YYC-DT,6,0.13,127.75,bookstore_customers
5700,2022-08-08,YYC-NW,9,0.06,188.66,bookstore_customers
5701,2024-07-14,YYC-NW,12,0.36,91.75,bookstore_customers
5702,2022-08-14,YYC-SE,9,0.33,211.13,bookstore_customers
5703,2023-02-07,YYC-DT,10,0.35,161.39,bookstore_customers
5704,2021-07-22,YYC-DT,6,0.51,136.17,bookstore_customers
5705,2019-09-28,YYC-DT,14,0.19,69.59,bookstore_customers
5706,2021-09-11,YYC-DT,8,0.2,121.35,bookstore_customers
5707,2019-01-28,YYC-NW,11,0.31,81.66,bookstore_customers
5708,2019-07-08,YYC-DT,10,0.15,71.91,bookstore_customers
5709,2020-04-20,YYC-DT,11,0.49,43.96,bookstore_customers
5710,2022-05-31,YYC-SE,12,0.23,196.12,bookstore_customers
5711,2024-04-03,YYC-DT,13,0.18,92.03,bookstore_customers
5712,2023-12-23,YYC-NW,8,0.37,94.2,bookstore_customers
5713,2022-09-24,YYC-SE,9,0.37,174.79,bookstore_customers
5714,2024-11-13,YYC-DT,5,0.2,203.95,bookstore_customers
5715,2021-06-08,YYC-NW,13,0.58,195.09,bookstore_customers
5716,2020-09-20,YYC-DT,6,0.43,339.39,bookstore_customers
5717,2024-05-31,YYC-DT,12,0.32,114.22,bookstore_customers
5718,2022-06-06,YYC-NW,16,0.05,519.49,bookstore_customers
5719,2019-07-01,YYC-DT,10,0.49,211.02,bookstore_customers
5720,2023-11-24,YYC-NW,3,0.27,273.97,bookstore_customers
5721,2021-08-02,YYC-SE,0,0.27,87.13,bookstore_customers
5722,2024-12-29,YYC-SE,15,0.34,99.27,bookstore_customers
5723,2022-01-08,YYC-NW,9,0.14,88.6,bookstore_customers
5724,2020-06-20,YYC-DT,4,0.15,410.07,bookstore_customers
5725,2019-10-08,YYC-DT,8,0.11,36.06,bookstore_customers
5726,2021-03-16,YYC-DT,11,0.28,19.67,bookstore_customers
5727,2019-05-25,YYC-SE,9,0.19,330.34,bookstore_customers
5728,2019-12-25,YYC-DT,9,0.31,79.72,bookstore_customers
5729,2021-08-17,YYC-NW,4,0.2,94.3,bookstore_customers
5730,2019-03-15,YYC-DT,1,0.09,103.08,bookstore_customers
5731,2019-07-01,YYC-NW,5,0.52,202.43,bookstore_customers
5732,2020-10-04,YYC-NW,9,0.24,275.36,bookstore_customers
5733,2024-04-07,YYC-NW,1,0.15,136.98,bookstore_customers
5734,2022-11-17,YYC-DT,21,0.45,121.73,bookstore_customers
5735,2021-08-26,YYC-DT,16,0.05,174.35,bookstore_customers
5736,2022-09-08,YYC-SE,5,0.24,334.38,bookstore_customers
5737,2022-07-27,YYC-DT,9,0.42,52.31,bookstore_customers
5738,2019-10-05,YYC-SE,5,0.03,38.62,bookstore_customers
5739,2019-08-07,YYC-DT,7,0.18,151.51,bookstore_customers
5740,2023-11-30,YYC-DT,6,0.59,55.61,bookstore_customers
5741,2020-02-03,YYC-DT,20,0.22,236.91,bookstore_customers
5742,2024-04-03,YYC-NW,1,0.26,33.26,bookstore_customers
5743,2019-06-14,YYC-NW,9,0.4,63.94,bookstore_customers
5744,2019-08-16,YYC-DT,6,0.46,62.13,bookstore_customers
5745,2022-12-01,YYC-SE,2,0.37,142.28,bookstore_customers
5746,2019-10-26,YYC-SE,3,0.14,56.8,bookstore_customers
5747,2021-11-09,YYC-DT,10,0.44,487.6,bookstore_customers
5748,2020-05-05,YYC-DT,9,0.31,108.27,bookstore_customers
5749,2024-06-21,YYC-DT,14,0.29,93.77,bookstore_customers
5750,2020-11-30,YYC-DT,4,0.39,59.14,bookstore_customers
5751,2024-10-09,YYC-NW,10,0.61,50.89,bookstore_customers
5752,2021-04-13,YYC-NW,12,0.15,49.23,bookstore_customers
5753,2022-12-06,YYC-SE,6,0.37,168.37,bookstore_customers
5754,2023-10-04,YYC-SE,16,0.35,122.46,bookstore_customers
5755,2021-05-08,YYC-NW,9,0.16,224.39,bookstore_customers
5756,2022-04-05,YYC-NW,1,0.07,211.87,bookstore_customers
5757,2019-07-26,YYC-NW,14,0.13,153.37,bookstore_customers
5758,2020-09-24,YYC-NW,2,0.47,40.35,bookstore_customers
5759,2020-07-15,YYC-DT,4,0.26,99.06,bookstore_customers
5760,2021-01-08,YYC-SE,10,0.37,255.47,bookstore_customers
5761,2020-11-07,YYC-DT,12,0.42,73.53,bookstore_customers
5762,2024-12-16,YYC-DT,12,0.26,276.54,bookstore_customers
5763,2021-11-13,YYC-NW,10,0.16,80.37,bookstore_customers
5764,2023-11-28,YYC-DT,9,0.14,67.94,bookstore_customers
5765,2019-07-02,YYC-DT,1,0.19,125.46,bookstore_customers
5766,2019-03-03,YYC-SE,5,0.48,93.92,bookstore_customers
5767,2024-10-24,YYC-DT,0,0.27,89.93,bookstore_customers
5768,2022-10-22,YYC-DT,4,0.47,35.99,bookstore_customers
5769,2024-05-14,YYC-NW,7,0.32,57.63,bookstore_customers
5770,2022-03-06,YYC-NW,17,0.13,154.53,bookstore_customers
5771,2023-05-28,YYC-NW,6,0.12,23.0,bookstore_customers
5772,2023-06-16,YYC-DT,1,0.18,152.92,bookstore_customers
5773,2024-09-17,YYC-NW,3,0.04,321.66,bookstore_customers
5774,2020-04-07,YYC-DT,8,0.18,64.72,bookstore_customers
5775,2021-07-25,YYC-NW,10,0.68,92.77,bookstore_customers
5776,2024-01-15,YYC-NW,16,0.31,54.61,bookstore_customers
5777,2024-07-12,YYC-SE,6,0.13,125.05,bookstore_customers
5778,2019-06-13,YYC-SE,10,0.1,196.59,bookstore_customers
5779,2024-09-30,YYC-DT,4,0.24,261.45,bookstore_customers
5780,2022-08-20,YYC-SE,10,0.68,168.37,bookstore_customers
5781,2024-02-25,YYC-DT,13,0.37,118.15,bookstore_customers
5782,2021-04-29,YYC-SE,6,0.21,166.82,bookstore_customers
5783,2024-09-02,YYC-SE,5,0.12,59.74,bookstore_customers
5784,2023-12-19,YYC-DT,2,0.24,171.74,bookstore_customers
5785,2020-01-15,YYC-NW,19,0.32,85.21,bookstore_customers
5786,2024-09-15,YYC-NW,6,0.01,95.69,bookstore_customers
5787,2023-02-23,YYC-SE,9,0.28,148.75,bookstore_customers
5788,2019-12-20,YYC-SE,2,0.12,233.13,bookstore_customers
5789,2021-10-02,YYC-DT,11,0.25,83.56,bookstore_customers
5790,2022-04-30,YYC-DT,4,0.42,46.95,bookstore_customers
5791,2022-02-10,YYC-NW,7,0.12,202.06,bookstore_customers
5792,2021-05-02,YYC-NW,13,0.12,207.25,bookstore_customers
5793,2023-07-05,YYC-SE,15,0.47,140.67,bookstore_customers
5794,2021-06-21,YYC-NW,14,0.08,324.53,bookstore_customers
5795,2024-03-10,YYC-DT,13,0.36,200.93,bookstore_customers
5796,2023-01-18,YYC-NW,7,0.43,137.82,bookstore_customers
5797,2024-06-03,YYC-NW,1,0.38,153.82,bookstore_customers
5798,2019-12-11,YYC-DT,7,0.19,118.74,bookstore_customers
5799,2023-06-23,YYC-NW,7,0.28,86.19,bookstore_customers
5800,2023-02-01,YYC-SE,6,0.44,199.16,bookstore_customers
5801,2023-06-13,YYC-DT,11,0.17,77.82,bookstore_customers
5802,2019-09-30,YYC-SE,4,0.39,92.65,bookstore_customers
5803,2019-06-22,YYC-NW,3,0.13,133.8,bookstore_customers
5804,2020-12-11,YYC-DT,5,0.41,143.45,bookstore_customers
5805,2021-08-25,YYC-DT,7,0.27,63.85,bookstore_customers
5806,2019-08-21,YYC-DT,17,0.34,325.34,bookstore_customers
5807,2022-04-01,YYC-DT,7,0.14,292.23,bookstore_customers
5808,2024-02-21,YYC-DT,15,0.43,56.97,bookstore_customers
5809,2023-02-19,YYC-DT,13,0.19,32.93,bookstore_customers
5810,2020-01-15,YYC-SE,0,0.35,63.92,bookstore_customers
5811,2019-09-22,YYC-DT,8,0.46,248.05,bookstore_customers
5812,2020-01-30,YYC-SE,8,0.42,72.8,bookstore_customers
5813,2022-07-02,YYC-DT,12,0.14,345.42,bookstore_customers
5814,2023-01-27,YYC-DT,0,0.46,177.13,bookstore_customers
5815,2023-01-19,YYC-DT,0,0.11,205.56,bookstore_customers
5816,2022-09-07,YYC-SE,17,0.46,142.47,bookstore_customers
5817,2023-11-26,YYC-DT,6,0.4,281.97,bookstore_customers
5818,2024-04-25,YYC-DT,8,0.26,211.04,bookstore_customers
5819,2024-01-30,YYC-DT,7,0.16,76.29,bookstore_customers
5820,2023-06-26,YYC-DT,9,0.27,99.03,bookstore_customers
5821,2023-04-27,YYC-DT,7,0.29,44.87,bookstore_customers
5822,2020-02-06,YYC-SE,4,0.43,309.89,bookstore_customers
5823,2022-09-18,YYC-DT,7,0.17,162.34,bookstore_customers
5824,2023-04-21,YYC-NW,5,0.19,128.87,bookstore_customers
5825,2019-06-18,YYC-SE,7,0.12,90.9,bookstore_customers
5826,2021-09-16,YYC-NW,12,0.04,141.65,bookstore_customers
5827,2022-12-24,YYC-NW,16,0.72,88.7,bookstore_customers
5828,2020-10-17,YYC-DT,13,0.22,132.49,bookstore_customers
5829,2019-10-20,YYC-DT,19,0.22,266.32,bookstore_customers
5830,2019-01-17,YYC-NW,13,0.32,224.03,bookstore_customers
5831,2021-06-12,YYC-NW,11,0.47,35.53,bookstore_customers
5832,2024-03-23,YYC-NW,15,0.38,31.56,bookstore_customers
5833,2019-02-07,YYC-DT,2,0.13,188.2,bookstore_customers
5834,2020-04-04,YYC-NW,0,0.25,160.72,bookstore_customers
5835,2021-04-28,YYC-DT,2,0.23,55.34,bookstore_customers
5836,2020-08-30,YYC-NW,6,0.25,163.65,bookstore_customers
5837,2024-01-03,YYC-SE,7,0.04,62.35,bookstore_customers
5838,2019-05-09,YYC-DT,8,0.1,225.42,bookstore_customers
5839,2024-08-25,YYC-DT,2,0.33,137.16,bookstore_customers
5840,2019-07-20,YYC-SE,9,0.24,45.17,bookstore_customers
5841,2024-05-21,YYC-DT,13,0.08,46.05,bookstore_customers
5842,2021-05-29,YYC-NW,9,0.6,389.95,bookstore_customers
5843,2019-02-07,YYC-SE,6,0.41,313.73,bookstore_customers
5844,2019-06-22,YYC-SE,6,0.1,106.1,bookstore_customers
5845,2021-10-07,YYC-NW,10,0.24,93.99,bookstore_customers
5846,2019-06-25,YYC-SE,5,0.15,183.76,bookstore_customers
5847,2024-08-23,YYC-SE,2,0.64,386.82,bookstore_customers
5848,2022-12-13,YYC-NW,11,0.36,81.79,bookstore_customers
5849,2024-11-06,YYC-SE,17,0.18,151.32,bookstore_customers
5850,2019-05-22,YYC-DT,8,0.34,88.12,bookstore_customers
5851,2019-11-15,YYC-SE,2,0.16,37.38,bookstore_customers
5852,2024-09-22,YYC-SE,2,0.23,218.66,bookstore_customers
5853,2021-04-18,YYC-NW,7,0.15,108.68,bookstore_customers
5854,2024-10-22,YYC-SE,11,0.19,98.99,bookstore_customers
5855,2021-05-05,YYC-NW,12,0.49,99.62,bookstore_customers
5856,2023-02-21,YYC-DT,11,0.16,161.59,bookstore_customers
5857,2019-02-20,YYC-SE,8,0.18,227.66,bookstore_customers
5858,2019-03-19,YYC-NW,9,0.02,27.25,bookstore_customers
5859,2021-06-27,YYC-NW,8,0.17,164.08,bookstore_customers
5860,2023-02-10,YYC-SE,9,0.37,12.28,bookstore_customers
5861,2022-01-14,YYC-DT,6,0.28,208.63,bookstore_customers
5862,2023-08-25,YYC-DT,4,0.62,153.62,bookstore_customers
5863,2023-09-20,YYC-SE,0,0.17,159.58,bookstore_customers
5864,2021-07-26,YYC-NW,4,0.47,49.08,bookstore_customers
5865,2020-07-14,YYC-SE,14,0.32,94.88,bookstore_customers
5866,2022-03-10,YYC-SE,1,0.1,129.09,bookstore_customers
5867,2024-03-01,YYC-DT,7,0.24,269.8,bookstore_customers
5868,2024-12-13,YYC-SE,8,0.4,290.54,bookstore_customers
5869,2023-10-18,YYC-NW,14,0.34,334.22,bookstore_customers
5870,2021-10-25,YYC-DT,0,0.45,126.09,bookstore_customers
5871,2021-10-02,YYC-DT,13,0.21,43.16,bookstore_customers
5872,2023-07-15,YYC-DT,4,0.37,7.07,bookstore_customers
5873,2020-05-11,YYC-NW,13,0.56,19.0,bookstore_customers
5874,2020-01-27,YYC-SE,5,0.19,99.66,bookstore_customers
5875,2022-07-01,YYC-NW,1,0.53,79.65,bookstore_customers
5876,2020-08-13,YYC-DT,14,0.21,238.45,bookstore_customers
5877,2019-08-28,YYC-SE,13,0.48,152.85,bookstore_customers
5878,2021-05-23,YYC-DT,0,0.2,106.71,bookstore_customers
5879,2023-04-28,YYC-DT,3,0.17,168.86,bookstore_customers
5880,2021-04-27,YYC-NW,2,0.19,178.85,bookstore_customers
5881,2020-02-15,YYC-NW,10,0.48,50.84,bookstore_customers
5882,2021-02-26,YYC-NW,0,0.59,202.45,bookstore_customers
5883,2022-11-19,YYC-DT,16,0.31,170.83,bookstore_customers
5884,2019-05-03,YYC-SE,18,0.36,79.9,bookstore_customers
5885,2019-05-30,YYC-DT,9,0.15,396.2,bookstore_customers
5886,2022-12-07,YYC-SE,5,0.39,48.55,bookstore_customers
5887,2023-02-20,YYC-DT,12,0.13,164.54,bookstore_customers
5888,2024-09-20,YYC-DT,8,0.35,78.86,bookstore_customers
5889,2023-01-03,YYC-NW,7,0.21,287.32,bookstore_customers
5890,2022-11-25,YYC-SE,12,0.31,256.85,bookstore_customers
5891,2020-03-22,YYC-NW,6,0.13,37.45,bookstore_customers
5892,2022-06-05,YYC-DT,1,0.29,110.85,bookstore_customers
5893,2023-04-06,YYC-SE,12,0.58,49.01,bookstore_customers
5894,2021-01-25,YYC-DT,11,0.26,62.43,bookstore_customers
5895,2023-03-14,YYC-NW,3,0.65,28.76,bookstore_customers
5896,2024-09-03,YYC-DT,13,0.17,140.51,bookstore_customers
5897,2023-07-21,YYC-DT,12,0.11,221.46,bookstore_customers
5898,2022-01-01,YYC-NW,14,0.37,83.99,bookstore_customers
5899,2022-01-14,YYC-DT,17,0.45,170.0,bookstore_customers
5900,2020-07-09,YYC-DT,0,0.25,174.66,bookstore_customers
5901,2024-07-08,YYC-NW,3,0.59,95.67,bookstore_customers
5902,2021-06-17,YYC-NW,5,0.43,90.26,bookstore_customers
5903,2020-05-01,YYC-DT,11,0.48,255.32,bookstore_customers
5904,2024-05-16,YYC-NW,1,0.08,53.13,bookstore_customers
5905,2023-10-16,YYC-NW,15,0.08,209.77,bookstore_customers
5906,2019-10-17,YYC-DT,4,0.23,115.48,bookstore_customers
5907,2024-09-04,YYC-DT,8,0.16,46.0,bookstore_customers
5908,2019-02-11,YYC-NW,4,0.18,103.96,bookstore_customers
5909,2023-12-07,YYC-SE,11,0.54,104.85,bookstore_customers
5910,2022-01-03,YYC-NW,7,0.46,297.61,bookstore_customers
5911,2019-06-28,YYC-NW,1,0.39,192.5,bookstore_customers
5912,2020-09-02,YYC-DT,11,0.56,50.15,bookstore_customers
5913,2019-05-16,YYC-SE,5,0.16,90.84,bookstore_customers
5914,2020-02-12,YYC-SE,2,0.53,73.71,bookstore_customers
5915,2023-06-08,YYC-SE,8,0.21,41.06,bookstore_customers
5916,2024-04-10,YYC-NW,10,0.18,206.96,bookstore_customers
5917,2022-09-13,YYC-NW,4,0.45,219.14,bookstore_customers
5918,2023-01-21,YYC-DT,11,0.1,316.69,bookstore_customers
5919,2022-10-09,YYC-DT,0,0.32,65.86,bookstore_customers
5920,2019-05-19,YYC-DT,3,0.33,134.3,bookstore_customers
5921,2021-12-12,YYC-DT,10,0.24,295.29,bookstore_customers
5922,2019-04-19,YYC-SE,10,0.3,214.28,bookstore_customers
5923,2022-01-09,YYC-SE,0,0.3,85.33,bookstore_customers
5924,2020-05-28,YYC-DT,9,0.41,159.57,bookstore_customers
5925,2019-08-02,YYC-SE,2,0.1,169.0,bookstore_customers
5926,2019-11-23,YYC-DT,11,0.24,49.12,bookstore_customers
5927,2019-06-29,YYC-SE,7,0.06,81.83,bookstore_customers
5928,2024-02-22,YYC-DT,10,0.16,61.93,bookstore_customers
5929,2021-04-13,YYC-DT,3,0.06,107.09,bookstore_customers
5930,2019-06-25,YYC-DT,9,0.32,153.0,bookstore_customers
5931,2024-12-20,YYC-DT,3,0.27,147.65,bookstore_customers
5932,2020-02-09,YYC-SE,10,0.12,92.08,bookstore_customers
5933,2021-12-07,YYC-NW,5,0.36,194.2,bookstore_customers
5934,2021-09-18,YYC-DT,3,0.29,289.62,bookstore_customers
5935,2023-10-24,YYC-DT,15,0.28,219.09,bookstore_customers
5936,2022-02-26,YYC-SE,13,0.44,407.66,bookstore_customers
5937,2024-07-28,YYC-DT,8,0.37,122.34,bookstore_customers
5938,2020-11-04,YYC-SE,3,0.2,64.08,bookstore_customers
5939,2021-04-19,YYC-SE,10,0.15,203.73,bookstore_customers
5940,2019-07-04,YYC-DT,10,0.3,69.78,bookstore_customers
5941,2024-03-25,YYC-DT,10,0.56,33.81,bookstore_customers
5942,2019-03-02,YYC-DT,9,0.54,162.33,bookstore_customers
5943,2019-06-18,YYC-NW,4,0.28,79.11,bookstore_customers
5944,2020-11-08,YYC-SE,16,0.02,205.88,bookstore_customers
5945,2019-09-02,YYC-DT,11,0.42,194.38,bookstore_customers
5946,2020-04-15,YYC-NW,10,0.12,106.4,bookstore_customers
5947,2022-07-09,YYC-DT,9,0.24,187.41,bookstore_customers
5948,2022-02-23,YYC-SE,5,0.15,182.21,bookstore_customers
5949,2019-12-10,YYC-NW,0,0.3,108.61,bookstore_customers
5950,2021-06-11,YYC-DT,0,0.34,32.57,bookstore_customers
5951,2024-12-06,YYC-DT,7,0.12,133.67,bookstore_customers
5952,2023-07-21,YYC-DT,4,0.83,291.34,bookstore_customers
5953,2021-08-09,YYC-SE,9,0.58,133.57,bookstore_customers
5954,2019-01-16,YYC-NW,16,0.15,62.17,bookstore_customers
5955,2023-03-07,YYC-DT,7,0.26,46.56,bookstore_customers
5956,2019-05-05,YYC-NW,0,0.11,98.83,bookstore_customers
5957,2021-09-23,YYC-SE,0,0.05,30.38,bookstore_customers
5958,2020-05-11,YYC-NW,11,0.3,144.26,bookstore_customers
5959,2019-08-13,YYC-SE,6,0.12,74.65,bookstore_customers
5960,2023-08-27,YYC-NW,9,0.4,148.41,bookstore_customers
5961,2019-06-20,YYC-NW,1,0.14,153.76,bookstore_customers
5962,2024-09-02,YYC-NW,4,0.15,209.93,bookstore_customers
5963,2022-02-05,YYC-NW,11,0.46,75.9,bookstore_customers
5964,2023-06-20,YYC-SE,20,0.43,123.88,bookstore_customers
5965,2022-11-04,YYC-SE,10,0.13,448.67,bookstore_customers
5966,2022-02-19,YYC-NW,7,0.31,214.01,bookstore_customers
5967,2023-12-21,YYC-DT,7,0.14,249.93,bookstore_customers
5968,2023-01-02,YYC-NW,8,0.21,85.15,bookstore_customers
5969,2019-05-26,YYC-NW,17,0.51,104.65,bookstore_customers
5970,2022-03-29,YYC-DT,7,0.24,79.42,bookstore_customers
5971,2023-12-10,YYC-NW,3,0.44,112.37,bookstore_customers
5972,2019-02-18,YYC-DT,3,0.51,152.32,bookstore_customers
5973,2024-10-13,YYC-NW,12,0.02,256.89,bookstore_customers
5974,2023-11-18,YYC-SE,8,0.23,21.19,bookstore_customers
5975,2019-07-06,YYC-NW,13,0.36,114.59,bookstore_customers
5976,2021-07-22,YYC-DT,1,0.35,85.15,bookstore_customers
5977,2019-04-27,YYC-DT,5,0.5,10.64,bookstore_customers
5978,2019-08-17,YYC-NW,0,0.04,85.86,bookstore_customers
5979,2024-01-05,YYC-DT,5,0.25,183.05,bookstore_customers
5980,2023-12-03,YYC-SE,6,0.06,349.93,bookstore_customers
5981,2020-06-05,YYC-NW,9,0.42,343.72,bookstore_customers
5982,2020-07-14,YYC-DT,0,0.28,196.97,bookstore_customers
5983,2022-09-04,YYC-SE,10,0.21,24.95,bookstore_customers
5984,2020-11-15,YYC-SE,15,0.38,142.63,bookstore_customers
5985,2022-03-02,YYC-DT,6,0.54,51.51,bookstore_customers
5986,2019-08-08,YYC-SE,11,0.04,87.91,bookstore_customers
5987,2021-05-10,YYC-DT,10,0.13,149.26,bookstore_customers
5988,2020-10-30,YYC-NW,12,0.15,89.33,bookstore_customers
5989,2022-05-19,YYC-DT,8,0.19,123.26,bookstore_customers
5990,2024-03-14,YYC-DT,0,0.64,82.63,bookstore_customers
5991,2021-03-26,YYC-DT,16,0.38,192.59,bookstore_customers
5992,2019-04-24,YYC-DT,5,0.54,162.68,bookstore_customers
5993,2023-02-12,YYC-NW,4,0.16,29.89,bookstore_customers
5994,2021-07-16,YYC-DT,9,0.33,43.75,bookstore_customers
5995,2021-03-02,YYC-NW,1,0.29,320.1,bookstore_customers
5996,2019-08-18,YYC-DT,0,0.18,239.3,bookstore_customers
5997,2019-08-19,YYC-DT,0,0.2,440.55,bookstore_customers
5998,2021-12-13,YYC-DT,2,0.2,116.61,bookstore_customers
5999,2023-04-25,YYC-SE,9,0.5,339.33,bookstore_customers
6000,2021-10-23,YYC-SE,13,0.04,166.28,bookstore_customers
6001,2022-04-08,YYC-SE,5,0.2,210.7,bookstore_customers
6002,2024-04-11,YYC-SE,7,0.33,164.53,bookstore_customers
6003,2021-05-19,YYC-NW,5,0.24,159.02,bookstore_customers
6004,2023-01-25,YYC-DT,7,0.16,272.89,bookstore_customers
6005,2021-11-26,YYC-NW,9,0.18,69.52,bookstore_customers
6006,2019-11-22,YYC-SE,6,0.32,57.77,bookstore_customers
6007,2019-12-17,YYC-NW,13,0.13,262.63,bookstore_customers
6008,2023-07-30,YYC-SE,7,0.11,291.76,bookstore_customers
6009,2022-12-03,YYC-SE,0,0.39,104.23,bookstore_customers
6010,2019-07-10,YYC-NW,11,0.57,143.67,bookstore_customers
6011,2022-03-09,YYC-SE,0,0.09,161.92,bookstore_customers
6012,2024-08-12,YYC-NW,7,0.62,129.47,bookstore_customers
6013,2022-03-01,YYC-NW,3,0.08,34.13,bookstore_customers
6014,2024-08-11,YYC-DT,11,0.24,107.26,bookstore_customers
6015,2024-04-13,YYC-NW,10,0.13,99.95,bookstore_customers
6016,2024-06-06,YYC-NW,4,0.24,88.61,bookstore_customers
6017,2022-11-04,YYC-NW,5,0.43,99.44,bookstore_customers
6018,2024-01-07,YYC-DT,10,0.21,41.79,bookstore_customers
6019,2022-07-23,YYC-SE,0,0.1,97.94,bookstore_customers
6020,2024-03-18,YYC-NW,11,0.33,201.08,bookstore_customers
6021,2020-09-26,YYC-DT,11,0.22,321.48,bookstore_customers
6022,2024-01-19,YYC-DT,14,0.12,18.65,bookstore_customers
6023,2023-12-20,YYC-SE,17,0.12,110.33,bookstore_customers
6024,2022-11-30,YYC-NW,16,0.45,97.98,bookstore_customers
6025,2019-11-01,YYC-SE,10,0.35,161.32,bookstore_customers
6026,2024-05-18,YYC-SE,3,0.24,171.49,bookstore_customers
6027,2023-06-20,YYC-SE,10,0.17,217.56,bookstore_customers
6028,2021-07-02,YYC-DT,11,0.16,67.71,bookstore_customers
6029,2019-07-21,YYC-NW,3,0.15,235.71,bookstore_customers
6030,2019-02-25,YYC-NW,2,0.37,131.3,bookstore_customers
6031,2019-12-13,YYC-DT,13,0.2,49.87,bookstore_customers
6032,2020-11-23,YYC-DT,2,0.17,200.12,bookstore_customers
6033,2021-11-13,YYC-SE,14,0.27,446.35,bookstore_customers
6034,2024-10-31,YYC-NW,4,0.2,187.75,bookstore_customers
6035,2022-07-21,YYC-NW,7,0.55,307.67,bookstore_customers
6036,2023-08-26,YYC-SE,0,0.11,76.2,bookstore_customers
6037,2021-08-24,YYC-NW,8,0.19,72.9,bookstore_customers
6038,2022-12-21,YYC-NW,11,0.24,193.52,bookstore_customers
6039,2024-10-07,YYC-DT,13,0.3,142.55,bookstore_customers
6040,2024-11-25,YYC-DT,7,0.06,169.87,bookstore_customers
6041,2024-12-17,YYC-NW,8,0.15,289.64,bookstore_customers
6042,2022-09-19,YYC-SE,0,0.39,187.02,bookstore_customers
6043,2019-09-22,YYC-SE,0,0.56,198.91,bookstore_customers
6044,2023-02-18,YYC-DT,7,0.35,217.56,bookstore_customers
6045,2020-06-27,YYC-SE,3,0.17,331.23,bookstore_customers
6046,2021-02-28,YYC-DT,5,0.26,135.66,bookstore_customers
6047,2021-07-22,YYC-DT,14,0.13,80.26,bookstore_customers
6048,2019-08-18,YYC-NW,5,0.48,373.08,bookstore_customers
6049,2022-09-19,YYC-NW,13,0.31,180.11,bookstore_customers
6050,2023-02-24,YYC-NW,8,0.2,27.92,bookstore_customers
6051,2024-10-14,YYC-DT,5,0.2,177.38,bookstore_customers
6052,2021-08-08,YYC-DT,11,0.16,123.59,bookstore_customers
6053,2021-09-16,YYC-DT,12,0.18,131.59,bookstore_customers
6054,2022-08-06,YYC-NW,7,0.14,114.81,bookstore_customers
6055,2019-11-23,YYC-NW,9,0.13,148.84,bookstore_customers
6056,2022-06-17,YYC-NW,14,0.18,43.89,bookstore_customers
6057,2023-03-24,YYC-DT,7,0.12,119.37,bookstore_customers
6058,2024-11-11,YYC-DT,10,0.34,158.3,bookstore_customers
6059,2019-11-27,YYC-SE,5,0.34,168.26,bookstore_customers
6060,2020-06-01,YYC-SE,14,0.27,104.67,bookstore_customers
6061,2022-06-14,YYC-DT,4,0.51,358.06,bookstore_customers
6062,2024-05-23,YYC-SE,18,0.3,174.54,bookstore_customers
6063,2021-09-30,YYC-NW,10,0.44,158.89,bookstore_customers
6064,2019-10-05,YYC-NW,8,0.39,64.55,bookstore_customers
6065,2024-07-21,YYC-NW,9,0.22,81.54,bookstore_customers
