,customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating,visit_category,recency_days,lifetime_days
7681,7682,2022-09-03,YYC-DT,8,0.19,219.0,2022-09-03,2023-09-09,Calgary Downtown,True,14,981.25,70.09,10,False,No Description,4.28,Sering,479,371
7682,7683,2022-12-27,YYC-SE,9,0.06,9.91,2022-12-27,2023-12-16,Calgary SE,False,15,1075.73,71.72,5,True,Billing Error,3.69,Jarang,381,354
7683,7684,2020-12-05,YYC-DT,3,0.25,91.51,2020-12-05,2024-03-01,Calgary Downtown,False,8,672.98,84.12,2,False,No Description,4.01,Sangat Jarang,305,1182
7684,7685,2022-11-20,YYC-NW,18,0.05,102.02,2022-11-20,2023-06-04,Calgary NW,False,35,2923.45,83.53,21,False,No Description,3.75,Sangat Sering,576,196
7685,7686,2024-11-15,YYC-DT,4,0.69,195.44,2024-11-15,2024-08-09,Calgary Downtown,False,0,0.0,0.0,4,False,No Description,4.16,Jarang,144,-98
7686,7687,2021-10-27,YYC-NW,8,0.68,135.15,2021-10-27,2024-06-27,Calgary NW,True,26,1371.48,52.75,9,True,Late Delivery,4.04,Sering,187,974
7687,7688,2021-09-14,ONLINE,10,0.09,195.14,2021-09-14,2022-06-15,Online,False,27,2432.37,90.09,6,False,No Description,3.91,Jarang,930,274
7688,7689,2020-03-31,YYC-DT,6,0.25,8.89,2020-03-31,2023-07-02,Calgary Downtown,False,20,1410.68,70.53,3,True,Late Delivery,3.85,Jarang,548,1188
7689,7690,2020-07-14,YYC-SE,18,0.32,205.22,2020-07-14,2023-07-04,Calgary SE,False,84,4370.22,52.03,13,True,Late Delivery,3.49,Sering,546,1085
7690,7691,2022-06-04,ONLINE,8,0.02,13.71,2022-06-04,2023-07-03,Online,True,16,614.04,38.38,5,False,No Description,4.65,Jarang,547,394
7691,7692,2024-11-11,YYC-DT,3,0.22,69.76,2024-11-11,2024-06-15,Calgary Downtown,False,0,0.0,0.0,3,False,No Description,4.0,Jarang,199,-149
7692,7693,2023-02-03,YYC-NW,9,0.46,444.86,2023-02-03,2024-09-22,Calgary NW,False,17,747.18,43.95,7,True,Damaged Book,3.67,Sering,100,597
7693,7694,2020-07-20,YYC-NW,2,0.22,142.9,2020-07-20,2024-08-03,Calgary NW,True,6,281.98,47.0,1,False,No Description,4.87,Sangat Jarang,150,1475
7694,7695,2019-02-19,YYC-DT,14,0.07,115.71,2019-02-19,2019-12-31,Calgary Downtown,False,78,5373.33,68.89,11,True,Website Issue,3.62,Sering,1827,315
7695,7696,2023-07-12,YYC-DT,11,0.38,164.61,2023-07-12,2024-04-21,Calgary Downtown,True,15,1334.42,88.96,6,False,No Description,4.41,Jarang,254,284
7696,7697,2023-09-15,YYC-SE,2,0.13,52.31,2023-09-15,2024-07-16,Calgary SE,False,2,176.58,88.29,1,True,Damaged Book,3.59,Sangat Jarang,168,305
7697,7698,2023-08-29,YYC-NW,11,0.26,145.81,2023-08-29,2023-12-16,Calgary NW,False,15,1305.44,87.03,6,False,No Description,4.38,Jarang,381,109
7698,7699,2023-03-21,YYC-DT,18,0.19,110.48,2023-03-21,2024-10-15,Calgary Downtown,False,24,1318.34,54.93,13,True,Late Delivery,3.4,Sering,77,574
7699,7700,2020-04-04,YYC-DT,19,0.18,121.77,2020-04-04,2023-09-02,Calgary Downtown,False,76,1907.35,25.1,16,False,No Description,4.56,Sering,486,1246
7700,7701,2024-08-09,YYC-DT,13,0.16,61.49,2024-08-09,2024-12-29,Calgary Downtown,False,4,129.85,32.46,15,True,Late Delivery,3.04,Sering,2,142
7701,7702,2022-05-10,YYC-SE,9,0.36,85.54,2022-05-10,2024-02-03,Calgary SE,False,22,1790.02,81.36,10,False,No Description,4.07,Sering,332,634
7702,7703,2019-11-16,YYC-DT,6,0.28,125.08,2019-11-16,2024-11-15,Calgary Downtown,True,29,777.57,26.81,4,False,No Description,4.22,Jarang,46,1826
7703,7704,2021-04-15,YYC-NW,16,0.23,101.07,2021-04-15,2021-12-06,Calgary NW,False,55,2738.0,49.78,10,False,No Description,4.71,Sering,1121,235
7704,7705,2023-09-29,YYC-DT,10,0.41,120.69,2023-09-29,2024-03-27,Calgary Downtown,False,9,466.97,51.89,10,False,No Description,4.29,Sering,279,180
7705,7706,2021-10-17,YYC-DT,18,0.27,161.71,2021-10-17,2023-11-29,Calgary Downtown,False,55,4493.65,81.7,16,False,No Description,3.94,Sering,398,773
7706,7707,2023-03-06,YYC-DT,5,0.59,267.96,2023-03-06,2023-06-09,Calgary Downtown,False,8,734.71,91.84,6,False,No Description,4.23,Jarang,571,95
7707,7708,2021-10-21,YYC-SE,9,0.15,101.27,2021-10-21,2022-05-10,Calgary SE,True,22,1428.26,64.92,7,False,No Description,3.98,Sering,966,201
7708,7709,2021-10-28,YYC-NW,18,0.24,19.49,2021-10-28,2022-05-08,Calgary NW,False,60,3401.45,56.69,19,False,No Description,3.97,Sering,968,192
7709,7710,2020-03-20,YYC-DT,2,0.33,127.52,2020-03-20,2024-02-23,Calgary Downtown,False,10,489.37,48.94,1,True,Rude Staff,3.18,Sangat Jarang,312,1435
7710,7711,2021-01-08,YYC-NW,4,0.4,128.83,2021-01-08,2022-03-10,Calgary NW,False,12,886.43,73.87,2,True,Late Delivery,3.39,Sangat Jarang,1027,426
7711,7712,2024-09-28,ONLINE,16,0.23,266.63,2024-09-28,2024-01-22,Online,True,3,268.33,89.44,17,False,No Description,4.51,Sering,344,-250
7712,7713,2019-05-17,ONLINE,9,0.06,323.27,2019-05-17,2020-06-13,Online,False,55,4296.44,78.12,5,False,No Description,4.38,Jarang,1662,393
7713,7714,2019-06-17,YYC-NW,18,0.05,64.92,2019-06-17,2020-10-06,Calgary NW,False,87,2214.94,25.46,16,False,No Description,3.75,Sering,1547,477
7714,7715,2022-06-28,YYC-DT,10,0.1,101.86,2022-06-28,2024-05-29,Calgary Downtown,False,19,1501.87,79.05,10,True,Billing Error,3.46,Sering,216,701
7715,7716,2019-01-22,YYC-NW,10,0.25,82.64,2019-01-22,2023-02-03,Calgary NW,False,48,2729.14,56.86,7,True,Damaged Book,3.48,Sering,697,1473
7716,7717,2019-02-22,YYC-NW,18,0.26,217.89,2019-02-22,2022-07-27,Calgary NW,False,111,5429.27,48.91,10,False,No Description,4.15,Sering,888,1251
7717,7718,2019-08-26,YYC-DT,11,0.27,70.69,2019-08-26,2020-06-10,Calgary Downtown,False,63,1584.46,25.15,12,True,Billing Error,3.01,Sering,1665,289
7718,7719,2024-03-14,YYC-NW,16,0.24,39.33,2024-03-14,2024-12-22,Calgary NW,True,13,926.31,71.25,17,True,Late Delivery,3.84,Sering,9,283
7719,7720,2021-03-11,YYC-NW,14,0.43,130.29,2021-03-11,2023-02-16,Calgary NW,False,52,4181.99,80.42,12,False,No Description,3.99,Sering,684,707
7720,7721,2020-03-19,YYC-SE,10,0.27,82.22,2020-03-19,2021-08-28,Calgary SE,False,52,4482.85,86.21,7,False,No Description,3.71,Sering,1221,527
7721,7722,2024-02-19,YYC-DT,14,0.25,48.09,2024-02-19,2024-09-13,Calgary Downtown,False,11,864.85,78.62,11,False,No Description,4.27,Sering,109,207
7722,7723,2022-06-11,YYC-SE,18,0.22,119.28,2022-06-11,2024-10-08,Calgary SE,False,34,1467.18,43.15,14,False,No Description,4.07,Sering,84,850
7723,7724,2023-09-07,YYC-SE,13,0.2,125.71,2023-09-07,2024-10-31,Calgary SE,False,13,834.79,64.21,8,False,No Description,3.64,Sering,61,420
7724,7725,2022-10-14,YYC-DT,16,0.56,150.44,2022-10-14,2023-08-20,Calgary Downtown,False,34,2670.01,78.53,16,False,No Description,3.38,Sering,499,310
7725,7726,2024-10-23,YYC-NW,14,0.31,157.92,2024-10-23,2024-04-13,Calgary NW,True,4,320.27,80.07,12,False,No Description,4.74,Sering,262,-193
7726,7727,2022-12-29,YYC-SE,6,0.5,282.13,2022-12-29,2023-04-05,Calgary SE,False,10,553.85,55.39,7,False,No Description,4.28,Sering,636,97
7727,7728,2021-07-18,YYC-NW,2,0.47,173.2,2021-07-18,2022-10-17,Calgary NW,False,5,282.56,56.51,1,False,No Description,3.37,Sangat Jarang,806,456
7728,7729,2024-10-17,ONLINE,18,0.16,103.4,2024-10-17,2024-09-16,Online,False,5,236.5,47.3,17,False,No Description,4.09,Sering,106,-31
7729,7730,2020-04-08,YYC-DT,15,0.23,84.43,2020-04-08,2023-07-10,Calgary Downtown,True,49,4161.05,84.92,13,False,No Description,4.46,Sering,540,1188
7730,7731,2020-01-18,YYC-SE,10,0.53,75.42,2020-01-18,2022-04-07,Calgary SE,False,42,1322.84,31.5,6,False,No Description,3.44,Jarang,999,810
7731,7732,2020-12-02,YYC-NW,16,0.59,76.97,2020-12-02,2022-12-25,Calgary NW,False,46,4009.66,87.17,12,True,Late Delivery,3.18,Sering,737,753
7732,7733,2024-09-13,YYC-DT,9,0.59,100.98,2024-09-13,2024-12-20,Calgary Downtown,False,2,158.63,79.32,7,False,No Description,4.07,Sering,11,98
7733,7734,2021-09-06,YYC-NW,5,0.73,258.2,2021-09-06,2024-07-12,Calgary NW,False,12,463.91,38.66,4,False,No Description,4.32,Jarang,172,1040
7734,7735,2020-06-20,YYC-NW,6,0.24,338.56,2020-06-20,2023-06-09,Calgary NW,False,29,1789.74,61.72,3,True,Website Issue,3.0,Jarang,571,1084
7735,7736,2024-01-12,ONLINE,19,0.05,156.48,2024-01-12,2024-08-07,Online,False,19,1696.11,89.27,22,True,Damaged Book,3.43,Sangat Sering,146,208
7736,7737,2019-09-18,YYC-SE,12,0.56,494.53,2019-09-18,2020-12-03,Calgary SE,False,52,3279.12,63.06,14,False,No Description,4.15,Sering,1489,442
7737,7738,2019-02-22,YYC-NW,18,0.26,142.23,2019-02-22,2020-11-25,Calgary NW,True,85,7312.42,86.03,18,False,No Description,3.94,Sering,1497,642
7738,7739,2024-11-10,YYC-NW,17,0.17,60.2,2024-11-10,2024-01-06,Calgary NW,False,4,215.34,53.84,13,True,Late Delivery,3.63,Sering,360,-309
7739,7740,2023-05-07,YYC-SE,7,0.31,148.17,2023-05-07,2024-03-16,Calgary SE,False,10,619.69,61.97,5,True,Damaged Book,3.34,Jarang,290,314
7740,7741,2023-01-16,YYC-DT,6,0.33,255.54,2023-01-16,2024-01-01,Calgary Downtown,False,9,821.48,91.28,7,False,No Description,3.47,Sering,365,350
7741,7742,2020-07-09,YYC-NW,10,0.42,160.1,2020-07-09,2022-04-03,Calgary NW,False,41,1229.68,29.99,11,True,Damaged Book,3.37,Sering,1003,633
7742,7743,2021-07-02,ONLINE,10,0.51,160.84,2021-07-02,2022-11-17,Online,True,37,1968.57,53.2,8,False,No Description,4.72,Sering,775,503
7743,7744,2024-01-07,YYC-SE,18,0.44,161.26,2024-01-07,2024-10-23,Calgary SE,False,16,1280.98,80.06,11,False,No Description,3.8,Sering,69,290
7744,7745,2022-09-01,YYC-DT,8,0.24,93.75,2022-09-01,2023-07-01,Calgary Downtown,False,16,1020.75,63.8,8,True,Late Delivery,3.6,Sering,549,303
7745,7746,2019-07-17,YYC-DT,17,0.35,45.91,2019-07-17,2022-03-04,Calgary Downtown,False,85,5204.27,61.23,15,False,No Description,3.72,Sering,1033,961
7746,7747,2019-05-16,YYC-SE,17,0.33,124.2,2019-05-16,2023-05-08,Calgary SE,True,88,3583.69,40.72,9,False,No Description,4.64,Sering,603,1453
7747,7748,2023-07-13,YYC-DT,17,0.19,68.89,2023-07-13,2024-10-02,Calgary Downtown,False,19,1014.52,53.4,12,False,No Description,4.36,Sering,90,447
7748,7749,2019-09-05,YYC-NW,3,0.36,145.13,2019-09-05,2021-08-25,Calgary NW,False,16,646.04,40.38,2,False,No Description,4.07,Sangat Jarang,1224,720
7749,7750,2024-11-01,YYC-DT,11,0.29,248.2,2024-11-01,2024-09-16,Calgary Downtown,False,2,159.65,79.82,9,False,No Description,3.9,Sering,106,-46
7750,7751,2020-05-15,YYC-DT,17,0.28,121.71,2020-05-15,2022-05-19,Calgary Downtown,False,69,4482.24,64.96,15,False,No Description,3.89,Sering,957,734
7751,7752,2022-05-03,ONLINE,14,0.17,72.82,2022-05-03,2024-04-13,Online,False,26,843.13,32.43,11,False,No Description,3.88,Sering,262,711
7752,7753,2019-11-30,YYC-NW,17,0.27,60.27,2019-11-30,2022-03-21,Calgary NW,False,83,7026.23,84.65,11,False,No Description,4.37,Sering,1016,842
7753,7754,2019-07-06,YYC-NW,15,0.31,80.38,2019-07-06,2020-06-08,Calgary NW,True,87,6967.53,80.09,10,False,No Description,4.88,Sering,1667,338
7754,7755,2019-03-21,YYC-DT,2,0.15,130.8,2019-03-21,2019-10-07,Calgary Downtown,False,9,283.16,31.46,2,True,Damaged Book,3.51,Sangat Jarang,1912,200
7755,7756,2022-07-11,YYC-DT,18,0.21,111.49,2022-07-11,2023-07-18,Calgary Downtown,False,35,3318.26,94.81,12,False,No Description,4.58,Sering,532,372
7756,7757,2021-03-25,YYC-DT,12,0.03,131.09,2021-03-25,2023-01-02,Calgary Downtown,False,34,2161.36,63.57,7,False,No Description,3.45,Sering,729,648
7757,7758,2023-10-06,YYC-NW,17,0.06,112.65,2023-10-06,2024-08-28,Calgary NW,False,21,1271.72,60.56,10,False,No Description,4.02,Sering,125,327
7758,7759,2022-05-14,YYC-NW,2,0.3,190.29,2022-05-14,2023-08-10,Calgary NW,False,5,171.32,34.26,2,False,No Description,4.3,Sangat Jarang,509,453
7759,7760,2024-12-01,YYC-DT,3,0.57,337.31,2024-12-01,2024-04-10,Calgary Downtown,False,0,0.0,0.0,2,False,No Description,4.31,Sangat Jarang,265,-235
7760,7761,2022-08-07,YYC-NW,14,0.34,187.35,2022-08-07,2024-12-24,Calgary NW,False,26,2054.63,79.02,14,False,No Description,3.92,Sering,7,870
7761,7762,2020-03-22,YYC-DT,18,0.79,45.81,2020-03-22,2024-06-19,Calgary Downtown,False,72,4925.01,68.4,15,False,No Description,3.8,Sering,195,1550
7762,7763,2022-01-22,YYC-NW,5,0.07,217.33,2022-01-22,2024-01-05,Calgary NW,False,16,529.13,33.07,5,False,No Description,4.13,Jarang,361,713
7763,7764,2020-09-12,YYC-DT,2,0.05,229.64,2020-09-12,2022-01-10,Calgary Downtown,False,6,450.47,75.08,1,True,Late Delivery,3.47,Sangat Jarang,1086,485
7764,7765,2020-06-24,YYC-SE,14,0.2,107.91,2020-06-24,2023-01-01,Calgary SE,False,65,5499.66,84.61,10,False,No Description,4.01,Sering,730,921
7765,7766,2023-06-20,YYC-DT,16,0.3,124.18,2023-06-20,2024-02-10,Calgary Downtown,True,25,1190.78,47.63,9,False,No Description,4.68,Sering,325,235
7766,7767,2024-07-24,YYC-SE,5,0.23,98.97,2024-07-24,2024-11-22,Calgary SE,False,1,51.29,51.29,4,True,Billing Error,3.74,Jarang,39,121
7767,7768,2024-07-22,YYC-NW,12,0.31,77.19,2024-07-22,2024-10-25,Calgary NW,False,3,96.42,32.14,12,False,No Description,4.43,Sering,67,95
7768,7769,2020-07-04,YYC-DT,6,0.12,194.14,2020-07-04,2024-04-11,Calgary Downtown,False,21,1187.81,56.56,4,False,No Description,4.29,Jarang,264,1377
7769,7770,2020-03-27,YYC-NW,17,0.31,190.63,2020-03-27,2022-06-13,Calgary NW,False,78,2498.8,32.04,13,True,Late Delivery,3.6,Sering,932,808
7770,7771,2024-08-18,YYC-NW,11,0.34,109.63,2024-08-18,2024-12-07,Calgary NW,False,4,261.44,65.36,13,False,No Description,3.98,Sering,24,111
7771,7772,2024-01-27,YYC-DT,17,0.52,190.54,2024-01-27,2024-06-27,Calgary Downtown,False,16,1236.35,77.27,16,True,Late Delivery,3.95,Sering,187,152
7772,7773,2022-10-07,YYC-SE,4,0.18,119.8,2022-10-07,2024-12-09,Calgary SE,True,6,464.47,77.41,3,False,No Description,4.14,Jarang,22,794
7773,7774,2023-05-11,YYC-DT,5,0.44,95.85,2023-05-11,2024-04-09,Calgary Downtown,True,6,405.27,67.54,5,True,Damaged Book,3.39,Jarang,266,334
7774,7775,2020-08-12,YYC-NW,19,0.47,179.77,2020-08-12,2022-12-27,Calgary NW,True,77,4242.63,55.1,16,False,No Description,3.9,Sering,735,867
7775,7776,2023-06-21,YYC-DT,2,0.41,81.85,2023-06-21,2024-10-28,Calgary Downtown,True,2,103.6,51.8,2,False,No Description,4.04,Sangat Jarang,64,495
7776,7777,2022-10-03,YYC-DT,5,0.22,23.81,2022-10-03,2023-02-18,Calgary Downtown,False,7,293.78,41.97,3,False,No Description,4.19,Jarang,682,138
7777,7778,2020-06-30,ONLINE,10,0.32,64.45,2020-06-30,2023-07-07,Online,False,35,2008.45,57.38,9,False,No Description,4.34,Sering,543,1102
7778,7779,2019-10-20,YYC-SE,5,0.35,127.63,2019-10-20,2022-08-21,Calgary SE,False,27,996.27,36.9,4,False,No Description,4.27,Jarang,863,1036
7779,7780,2019-06-13,YYC-NW,10,0.07,146.02,2019-06-13,2023-11-25,Calgary NW,False,48,2961.36,61.7,7,False,No Description,3.84,Sering,402,1626
7780,7781,2022-10-30,YYC-SE,18,0.17,131.32,2022-10-30,2024-11-20,Calgary SE,False,33,1629.37,49.37,12,False,No Description,4.27,Sering,41,752
7781,7782,2022-10-25,YYC-DT,18,0.37,375.25,2022-10-25,2024-10-27,Calgary Downtown,False,32,2549.9,79.68,9,True,Billing Error,3.82,Sering,65,733
7782,7783,2023-07-13,YYC-NW,11,0.25,76.95,2023-07-13,2024-02-15,Calgary NW,False,15,1402.96,93.53,9,False,No Description,4.1,Sering,320,217
7783,7784,2020-06-26,YYC-NW,7,0.05,30.47,2020-06-26,2021-10-26,Calgary NW,False,23,1608.32,69.93,4,False,No Description,4.1,Jarang,1162,487
7784,7785,2020-12-08,YYC-DT,4,0.38,120.1,2020-12-08,2021-03-28,Calgary Downtown,False,12,887.35,73.95,3,False,No Description,4.62,Jarang,1374,110
7785,7786,2023-09-09,ONLINE,13,0.16,108.08,2023-09-09,2024-02-09,Online,False,18,617.56,34.31,7,False,No Description,4.21,Sering,326,153
7786,7787,2020-02-01,ONLINE,4,0.23,18.53,2020-02-01,2021-10-04,Online,True,19,562.61,29.61,5,False,No Description,4.51,Jarang,1184,611
7787,7788,2023-02-28,ONLINE,12,0.39,270.64,2023-02-28,2023-07-21,Online,False,15,1132.54,75.5,9,False,No Description,4.36,Sering,529,143
7788,7789,2020-03-22,YYC-SE,19,0.23,105.16,2020-03-22,2023-06-20,Calgary SE,False,89,6933.86,77.91,14,False,No Description,3.75,Sering,560,1185
7789,7790,2020-07-22,YYC-DT,10,0.17,354.22,2020-07-22,2021-07-22,Calgary Downtown,False,45,2189.58,48.66,7,False,No Description,4.17,Sering,1258,365
7790,7791,2024-10-09,YYC-SE,18,0.23,167.56,2024-10-09,2024-04-14,Calgary SE,False,5,250.08,50.02,16,True,Damaged Book,3.82,Sering,261,-178
7791,7792,2019-02-13,YYC-SE,5,0.19,168.12,2019-02-13,2022-10-26,Calgary SE,True,23,760.66,33.07,4,False,No Description,4.82,Jarang,797,1351
7792,7793,2020-03-01,YYC-SE,17,0.5,111.76,2020-03-01,2023-03-14,Calgary SE,False,73,5339.12,73.14,10,False,No Description,4.04,Sering,658,1108
7793,7794,2023-03-10,YYC-DT,11,0.29,132.32,2023-03-10,2023-10-08,Calgary Downtown,False,20,849.0,42.45,9,False,No Description,4.42,Sering,450,212
7794,7795,2022-04-16,YYC-SE,4,0.19,165.98,2022-04-16,2024-03-24,Calgary SE,False,11,801.09,72.83,4,False,No Description,3.83,Jarang,282,708
7795,7796,2022-06-09,YYC-DT,10,0.21,117.26,2022-06-09,2024-11-27,Calgary Downtown,False,22,1983.45,90.16,8,True,Rude Staff,3.45,Sering,34,902
7796,7797,2022-04-28,YYC-NW,2,0.16,58.68,2022-04-28,2023-03-10,Calgary NW,True,5,441.99,88.4,2,False,No Description,4.95,Sangat Jarang,662,316
7797,7798,2022-09-16,YYC-DT,12,0.2,404.77,2022-09-16,2023-03-05,Calgary Downtown,False,27,1306.2,48.38,13,False,No Description,3.65,Sering,667,170
7798,7799,2021-04-04,YYC-DT,15,0.37,65.87,2021-04-04,2024-01-24,Calgary Downtown,False,60,4470.76,74.51,13,True,Late Delivery,3.38,Sering,342,1025
7799,7800,2020-01-11,YYC-DT,2,0.07,137.52,2020-01-11,2020-06-27,Calgary Downtown,False,9,530.75,58.97,2,False,No Description,4.16,Sangat Jarang,1648,168
7800,7801,2021-10-07,ONLINE,19,0.27,412.8,2021-10-07,2022-07-19,Online,False,57,3968.32,69.62,14,False,No Description,4.21,Sering,896,285
7801,7802,2020-12-28,YYC-DT,5,0.16,188.58,2020-12-28,2021-05-25,Calgary Downtown,False,15,466.73,31.12,4,False,No Description,4.05,Jarang,1316,148
7802,7803,2023-06-08,YYC-DT,12,0.15,56.99,2023-06-08,2023-09-09,Calgary Downtown,True,15,633.51,42.23,12,False,No Description,4.32,Sering,479,93
7803,7804,2020-02-17,YYC-NW,14,0.09,87.42,2020-02-17,2022-01-21,Calgary NW,False,51,4230.34,82.95,16,True,Damaged Book,3.51,Sering,1075,704
7804,7805,2022-02-10,YYC-SE,4,0.48,113.61,2022-02-10,2022-12-31,Calgary SE,False,9,709.5,78.83,2,False,No Description,4.2,Sangat Jarang,731,324
7805,7806,2021-10-16,YYC-DT,3,0.15,80.23,2021-10-16,2024-04-03,Calgary Downtown,True,8,607.37,75.92,3,False,No Description,4.4,Jarang,272,900
7806,7807,2022-08-13,YYC-DT,7,0.18,137.91,2022-08-13,2024-03-20,Calgary Downtown,False,13,389.88,29.99,7,True,Damaged Book,3.24,Sering,286,585
7807,7808,2023-06-19,YYC-NW,17,0.08,141.45,2023-06-19,2023-12-04,Calgary NW,False,28,2571.83,91.85,18,False,No Description,3.69,Sering,393,168
7808,7809,2022-05-14,YYC-DT,2,0.36,96.47,2022-05-14,2024-05-17,Calgary Downtown,False,5,190.68,38.14,2,False,No Description,3.88,Sangat Jarang,228,734
7809,7810,2020-08-15,YYC-SE,6,0.27,36.32,2020-08-15,2021-08-06,Calgary SE,True,18,1509.36,83.85,6,False,No Description,4.22,Jarang,1243,356
7810,7811,2021-09-21,YYC-SE,6,0.09,43.89,2021-09-21,2023-03-17,Calgary SE,False,17,927.66,54.57,4,False,No Description,3.93,Jarang,655,542
7811,7812,2024-04-27,YYC-DT,17,0.12,105.33,2024-04-27,2024-08-30,Calgary Downtown,False,12,709.79,59.15,15,False,No Description,4.24,Sering,123,125
7812,7813,2020-07-26,YYC-DT,19,0.43,56.4,2020-07-26,2023-06-09,Calgary Downtown,False,64,5891.01,92.05,12,False,No Description,4.14,Sering,571,1048
7813,7814,2020-05-28,YYC-DT,16,0.19,24.41,2020-05-28,2021-04-30,Calgary Downtown,False,80,2260.84,28.26,14,False,No Description,4.28,Sering,1341,337
7814,7815,2022-08-20,YYC-NW,8,0.11,169.46,2022-08-20,2024-03-14,Calgary NW,False,19,996.21,52.43,5,True,Billing Error,3.38,Jarang,292,572
7815,7816,2020-07-02,YYC-DT,9,0.68,125.76,2020-07-02,2021-02-06,Calgary Downtown,False,33,1121.38,33.98,6,True,Website Issue,3.48,Jarang,1424,219
7816,7817,2023-06-03,YYC-NW,7,0.25,227.51,2023-06-03,2024-12-27,Calgary NW,False,11,804.25,73.11,8,False,No Description,4.23,Sering,4,573
7817,7818,2019-02-19,YYC-SE,13,0.08,118.31,2019-02-19,2022-09-24,Calgary SE,False,67,6252.7,93.32,7,False,No Description,4.32,Sering,829,1313
7818,7819,2024-04-01,YYC-NW,13,0.31,178.96,2024-04-01,2024-09-28,Calgary NW,False,7,325.28,46.47,9,False,No Description,3.66,Sering,94,180
7819,7820,2021-08-02,YYC-DT,14,0.22,247.12,2021-08-02,2023-11-25,Calgary Downtown,False,45,3531.56,78.48,7,True,Late Delivery,3.37,Sering,402,845
7820,7821,2024-01-01,YYC-SE,17,0.13,150.29,2024-01-01,2024-10-06,Calgary SE,True,17,920.31,54.14,11,False,No Description,4.22,Sering,86,279
7821,7822,2019-03-09,YYC-SE,15,0.39,127.75,2019-03-09,2020-06-24,Calgary SE,True,88,5859.54,66.59,17,True,Website Issue,4.12,Sering,1651,473
7822,7823,2021-04-13,YYC-DT,10,0.35,44.95,2021-04-13,2021-11-20,Calgary Downtown,False,34,1317.61,38.75,11,False,No Description,4.21,Sering,1137,221
7823,7824,2021-01-13,YYC-NW,12,0.08,130.19,2021-01-13,2024-11-01,Calgary NW,False,44,4045.29,91.94,12,True,Late Delivery,2.94,Sering,60,1388
7824,7825,2023-07-05,YYC-SE,17,0.43,32.56,2023-07-05,2023-11-10,Calgary SE,False,22,1830.87,83.22,16,False,No Description,3.61,Sering,417,128
7825,7826,2024-05-27,YYC-NW,3,0.19,293.16,2024-05-27,2024-12-11,Calgary NW,True,1,51.49,51.49,2,True,Rude Staff,3.63,Sangat Jarang,20,198
7826,7827,2023-10-03,ONLINE,19,0.7,227.09,2023-10-03,2024-11-02,Online,False,18,695.98,38.67,10,True,Late Delivery,3.43,Sering,59,396
7827,7828,2023-04-21,YYC-SE,18,0.14,131.8,2023-04-21,2024-11-18,Calgary SE,False,23,633.13,27.53,20,False,No Description,3.79,Sering,43,577
7828,7829,2024-09-15,YYC-DT,13,0.24,265.83,2024-09-15,2024-12-25,Calgary Downtown,False,3,168.61,56.2,11,False,No Description,4.06,Sering,6,101
7829,7830,2022-10-25,YYC-DT,19,0.06,80.32,2022-10-25,2024-08-18,Calgary Downtown,False,36,2338.99,64.97,18,True,Rude Staff,3.72,Sering,135,663
7830,7831,2020-08-11,YYC-NW,7,0.35,97.27,2020-08-11,2023-06-27,Calgary NW,False,23,937.47,40.76,4,False,No Description,4.46,Jarang,553,1050
7831,7832,2022-06-28,YYC-SE,19,0.2,391.71,2022-06-28,2024-11-20,Calgary SE,True,42,2630.15,62.62,20,False,No Description,4.26,Sering,41,876
7832,7833,2022-06-16,YYC-NW,9,0.28,158.51,2022-06-16,2023-02-12,Calgary NW,False,23,1808.49,78.63,9,False,No Description,4.05,Sering,688,241
7833,7834,2020-08-15,YYC-DT,19,0.17,14.0,2020-08-15,2021-04-04,Calgary Downtown,False,81,4841.2,59.77,11,True,Damaged Book,3.43,Sering,1367,232
7834,7835,2023-02-10,YYC-NW,7,0.21,10.71,2023-02-10,2023-06-28,Calgary NW,True,11,678.72,61.7,4,False,No Description,4.2,Jarang,552,138
7835,7836,2019-01-17,YYC-SE,18,0.43,164.68,2019-01-17,2023-03-24,Calgary SE,True,99,5935.45,59.95,18,False,No Description,4.5,Sering,648,1527
