date,store_id,channel,transactions,revenue,gst_collected,net_revenue,year,month
2021-10-13,YYC-DT,ONLINE,23,725,36.27,689,2021,10
2021-10-13,YYC-NW,IN_STORE,37,1246,62.32,1184,2021,10
2021-10-13,YYC-NW,ONLINE,12,462,23.11,439,2021,10
2021-10-13,YYC-SE,IN_STORE,35,1030,51.52,978,2021,10
2021-10-13,YYC-SE,ONLINE,12,385,19.27,366,2021,10
2021-10-14,YYC-DT,IN_STORE,65,1660,83.04,1577,2021,10
2021-10-14,YYC-DT,ONLINE,18,727,36.4,691,2021,10
2021-10-14,YYC-NW,IN_STORE,30,1203,60.2,1143,2021,10
2021-10-14,YYC-NW,ONLINE,16,491,24.55,466,2021,10
2021-10-14,YYC-SE,IN_STORE,36,1061,53.09,1008,2021,10
2021-10-14,YYC-SE,ONLINE,12,379,18.96,360,2021,10
2021-10-15,YYC-DT,IN_STORE,43,1773,88.67,1684,2021,10
2021-10-15,YYC-DT,ONLINE,20,720,36.01,684,2021,10
2021-10-15,YYC-NW,IN_STORE,46,1257,62.9,1195,2021,10
2021-10-15,YYC-NW,ONLINE,16,544,27.23,517,2021,10
2021-10-15,YYC-SE,IN_STORE,25,1007,50.4,957,2021,10
2021-10-15,YYC-SE,ONLINE,12,400,20.03,380,2021,10
2021-10-16,YYC-DT,IN_STORE,64,1935,96.79,1839,2021,10
2021-10-16,YYC-DT,ONLINE,23,806,40.32,765,2021,10
2021-10-16,YYC-NW,IN_STORE,43,1446,72.31,1373,2021,10
2021-10-16,YYC-NW,ONLINE,14,549,27.48,522,2021,10
2021-10-16,YYC-SE,IN_STORE,28,1145,57.3,1088,2021,10
2021-10-16,YYC-SE,ONLINE,14,516,25.82,490,2021,10
2021-10-17,YYC-DT,IN_STORE,76,1851,92.57,1758,2021,10
2021-10-17,YYC-DT,ONLINE,30,832,41.63,790,2021,10
2021-10-17,YYC-NW,IN_STORE,54,1413,70.68,1342,2021,10
2021-10-17,YYC-NW,ONLINE,14,574,28.72,545,2021,10
2021-10-17,YYC-SE,IN_STORE,35,1206,60.34,1146,2021,10
2021-10-17,YYC-SE,ONLINE,14,441,22.07,419,2021,10
2021-10-18,YYC-DT,IN_STORE,50,1604,80.2,1523,2021,10
2021-10-18,YYC-DT,ONLINE,21,711,35.56,675,2021,10
2021-10-18,YYC-NW,IN_STORE,38,1148,57.41,1090,2021,10
2021-10-18,YYC-NW,ONLINE,18,533,26.65,506,2021,10
2021-10-18,YYC-SE,IN_STORE,31,919,45.96,873,2021,10
2021-10-18,YYC-SE,ONLINE,13,434,21.75,413,2021,10
2021-10-19,YYC-DT,IN_STORE,62,1747,87.39,1660,2021,10
2021-10-19,YYC-DT,ONLINE,18,777,38.88,738,2021,10
2021-10-19,YYC-NW,IN_STORE,31,1206,60.33,1146,2021,10
2021-10-19,YYC-NW,ONLINE,20,543,27.16,516,2021,10
2021-10-19,YYC-SE,IN_STORE,31,1087,54.38,1033,2021,10
2021-10-19,YYC-SE,ONLINE,16,450,22.54,428,2021,10
2021-10-20,YYC-DT,IN_STORE,50,2055,102.77,1952,2021,10
2021-10-20,YYC-DT,ONLINE,21,888,44.42,844,2021,10
2021-10-20,YYC-NW,IN_STORE,52,1269,63.47,1205,2021,10
2021-10-20,YYC-NW,ONLINE,17,545,27.3,518,2021,10
2021-10-20,YYC-SE,IN_STORE,28,1137,56.87,1080,2021,10
2021-10-20,YYC-SE,ONLINE,16,465,23.29,442,2021,10
2021-10-21,YYC-DT,IN_STORE,47,1835,91.79,1744,2021,10
2021-10-21,YYC-DT,ONLINE,25,728,36.41,691,2021,10
2021-10-21,YYC-NW,IN_STORE,44,1307,65.38,1242,2021,10
2021-10-21,YYC-NW,ONLINE,23,593,29.68,563,2021,10
2021-10-21,YYC-SE,IN_STORE,39,1064,53.23,1011,2021,10
2021-10-21,YYC-SE,ONLINE,12,426,21.33,405,2021,10
2021-10-22,YYC-DT,IN_STORE,72,1705,85.28,1620,2021,10
2021-10-22,YYC-DT,ONLINE,27,682,34.15,648,2021,10
2021-10-22,YYC-NW,IN_STORE,42,1273,63.67,1209,2021,10
2021-10-22,YYC-NW,ONLINE,14,525,26.3,499,2021,10
2021-10-22,YYC-SE,IN_STORE,34,1134,56.73,1077,2021,10
2021-10-22,YYC-SE,ONLINE,14,412,20.63,392,2021,10
2021-10-23,YYC-DT,IN_STORE,55,1949,97.47,1851,2021,10
2021-10-23,YYC-DT,ONLINE,20,862,43.11,819,2021,10
2021-10-23,YYC-NW,IN_STORE,39,1315,65.79,1250,2021,10
2021-10-23,YYC-NW,ONLINE,18,579,28.97,550,2021,10
2021-10-23,YYC-SE,IN_STORE,29,1130,56.51,1073,2021,10
2021-10-23,YYC-SE,ONLINE,19,472,23.63,448,2021,10
2021-10-24,YYC-DT,IN_STORE,54,1797,89.87,1707,2021,10
2021-10-24,YYC-DT,ONLINE,23,709,35.48,674,2021,10
2021-10-24,YYC-NW,IN_STORE,45,1384,69.24,1315,2021,10
2021-10-24,YYC-NW,ONLINE,20,590,29.54,561,2021,10
2021-10-24,YYC-SE,IN_STORE,33,1187,59.35,1127,2021,10
2021-10-24,YYC-SE,ONLINE,12,543,27.15,515,2021,10
2021-10-25,YYC-DT,IN_STORE,46,1857,92.87,1764,2021,10
2021-10-25,YYC-DT,ONLINE,19,782,39.13,743,2021,10
2021-10-25,YYC-NW,IN_STORE,31,1272,63.61,1208,2021,10
2021-10-25,YYC-NW,ONLINE,17,449,22.48,427,2021,10
2021-10-25,YYC-SE,IN_STORE,42,1119,56.0,1063,2021,10
2021-10-25,YYC-SE,ONLINE,14,491,24.58,467,2021,10
2021-10-26,YYC-DT,IN_STORE,48,1632,81.61,1550,2021,10
2021-10-26,YYC-DT,ONLINE,24,714,35.74,679,2021,10
2021-10-26,YYC-NW,IN_STORE,44,1121,56.05,1064,2021,10
2021-10-26,YYC-NW,ONLINE,12,517,25.89,491,2021,10
2021-10-26,YYC-SE,IN_STORE,29,997,49.9,948,2021,10
2021-10-26,YYC-SE,ONLINE,15,422,21.11,401,2021,10
2021-10-27,YYC-DT,IN_STORE,63,1707,85.38,1622,2021,10
2021-10-27,YYC-DT,ONLINE,21,769,38.47,730,2021,10
2021-10-27,YYC-NW,IN_STORE,41,1199,59.99,1139,2021,10
2021-10-27,YYC-NW,ONLINE,13,426,21.34,405,2021,10
2021-10-27,YYC-SE,IN_STORE,35,1051,52.56,998,2021,10
2021-10-27,YYC-SE,ONLINE,16,435,21.75,413,2021,10
2021-10-28,YYC-DT,IN_STORE,43,1674,83.74,1591,2021,10
2021-10-28,YYC-DT,ONLINE,16,656,32.84,623,2021,10
2021-10-28,YYC-NW,IN_STORE,42,1121,56.07,1065,2021,10
2021-10-28,YYC-NW,ONLINE,16,489,24.47,464,2021,10
2021-10-28,YYC-SE,IN_STORE,25,991,49.58,941,2021,10
2021-10-28,YYC-SE,ONLINE,10,446,22.35,424,2021,10
2021-10-29,YYC-DT,IN_STORE,43,1706,85.32,1621,2021,10
2021-10-29,YYC-DT,ONLINE,23,672,33.6,638,2021,10
2021-10-29,YYC-NW,IN_STORE,46,1244,62.23,1182,2021,10
2021-10-29,YYC-NW,ONLINE,14,541,27.08,514,2021,10
2021-10-29,YYC-SE,IN_STORE,32,1078,53.91,1024,2021,10
2021-10-29,YYC-SE,ONLINE,12,460,23.04,437,2021,10
2021-10-30,YYC-DT,IN_STORE,63,2005,100.29,1905,2021,10
2021-10-30,YYC-DT,ONLINE,31,840,42.0,798,2021,10
2021-10-30,YYC-NW,IN_STORE,42,1426,71.33,1355,2021,10
2021-10-30,YYC-NW,ONLINE,15,592,29.62,562,2021,10
2021-10-30,YYC-SE,IN_STORE,43,1211,60.56,1150,2021,10
2021-10-30,YYC-SE,ONLINE,16,446,22.32,424,2021,10
2021-10-31,YYC-DT,IN_STORE,76,1753,87.68,1665,2021,10
2021-10-31,YYC-DT,ONLINE,24,808,40.4,767,2021,10
2021-10-31,YYC-NW,IN_STORE,51,1310,65.53,1245,2021,10
2021-10-31,YYC-NW,ONLINE,17,530,26.51,503,2021,10
2021-10-31,YYC-SE,IN_STORE,38,1147,57.37,1090,2021,10
2021-10-31,YYC-SE,ONLINE,16,491,24.57,466,2021,10
2021-11-01,YYC-DT,IN_STORE,84,2156,107.81,2048,2021,11
2021-11-01,YYC-DT,ONLINE,32,883,44.18,839,2021,11
2021-11-01,YYC-NW,IN_STORE,49,1580,79.01,1501,2021,11
2021-11-01,YYC-NW,ONLINE,22,594,29.71,564,2021,11
2021-11-01,YYC-SE,IN_STORE,33,1258,62.9,1195,2021,11
2021-11-01,YYC-SE,ONLINE,15,586,29.33,557,2021,11
2021-11-02,YYC-DT,IN_STORE,51,1876,93.83,1782,2021,11
2021-11-02,YYC-DT,ONLINE,21,790,39.54,751,2021,11
2021-11-02,YYC-NW,IN_STORE,32,1239,61.96,1177,2021,11
2021-11-02,YYC-NW,ONLINE,20,558,27.93,530,2021,11
2021-11-02,YYC-SE,IN_STORE,30,1143,57.18,1086,2021,11
2021-11-02,YYC-SE,ONLINE,14,483,24.16,459,2021,11
2021-11-03,YYC-DT,IN_STORE,47,1789,89.47,1699,2021,11
2021-11-03,YYC-DT,ONLINE,20,844,42.25,802,2021,11
2021-11-03,YYC-NW,IN_STORE,37,1310,65.52,1244,2021,11
2021-11-03,YYC-NW,ONLINE,14,568,28.43,540,2021,11
2021-11-03,YYC-SE,IN_STORE,31,1169,58.47,1111,2021,11
2021-11-03,YYC-SE,ONLINE,15,435,21.76,413,2021,11
2021-11-04,YYC-DT,IN_STORE,72,2089,104.47,1984,2021,11
2021-11-04,YYC-DT,ONLINE,34,818,40.95,778,2021,11
2021-11-04,YYC-NW,IN_STORE,52,1422,71.12,1351,2021,11
2021-11-04,YYC-NW,ONLINE,15,650,32.52,617,2021,11
2021-11-04,YYC-SE,IN_STORE,48,1259,62.96,1196,2021,11
2021-11-04,YYC-SE,ONLINE,17,563,28.19,535,2021,11
2021-11-05,YYC-DT,IN_STORE,77,2138,106.92,2031,2021,11
2021-11-05,YYC-DT,ONLINE,30,960,48.01,912,2021,11
2021-11-05,YYC-NW,IN_STORE,36,1495,74.76,1420,2021,11
2021-11-05,YYC-NW,ONLINE,17,666,33.3,632,2021,11
2021-11-05,YYC-SE,IN_STORE,33,1246,62.31,1183,2021,11
2021-11-05,YYC-SE,ONLINE,21,477,23.85,453,2021,11
2021-11-06,YYC-DT,IN_STORE,57,2295,114.75,2180,2021,11
2021-11-06,YYC-DT,ONLINE,36,1038,51.93,986,2021,11
2021-11-06,YYC-NW,IN_STORE,51,1729,86.49,1643,2021,11
2021-11-06,YYC-NW,ONLINE,20,720,36.02,684,2021,11
2021-11-06,YYC-SE,IN_STORE,34,1366,68.32,1298,2021,11
2021-11-06,YYC-SE,ONLINE,19,563,28.19,535,2021,11
2021-11-07,YYC-DT,IN_STORE,57,2078,103.93,1974,2021,11
2021-11-07,YYC-DT,ONLINE,26,909,45.45,863,2021,11
2021-11-07,YYC-NW,IN_STORE,40,1501,75.06,1426,2021,11
2021-11-07,YYC-NW,ONLINE,17,617,30.85,586,2021,11
2021-11-07,YYC-SE,IN_STORE,47,1245,62.3,1183,2021,11
2021-11-07,YYC-SE,ONLINE,16,526,26.32,500,2021,11
2021-11-08,YYC-DT,IN_STORE,71,1932,96.62,1835,2021,11
2021-11-08,YYC-DT,ONLINE,22,826,41.33,785,2021,11
2021-11-08,YYC-NW,IN_STORE,58,1551,77.57,1473,2021,11
2021-11-08,YYC-NW,ONLINE,23,612,30.64,582,2021,11
2021-11-08,YYC-SE,IN_STORE,44,1332,66.64,1266,2021,11
2021-11-08,YYC-SE,ONLINE,15,531,26.59,505,2021,11
2021-11-09,YYC-DT,IN_STORE,54,2044,102.21,1941,2021,11
2021-11-09,YYC-DT,ONLINE,22,928,46.43,882,2021,11
2021-11-09,YYC-NW,IN_STORE,53,1435,71.79,1363,2021,11
2021-11-09,YYC-NW,ONLINE,18,595,29.78,565,2021,11
2021-11-09,YYC-SE,IN_STORE,34,1179,58.99,1120,2021,11
2021-11-09,YYC-SE,ONLINE,18,495,24.77,470,2021,11
2021-11-10,YYC-DT,IN_STORE,49,1992,99.6,1892,2021,11
2021-11-10,YYC-DT,ONLINE,20,839,41.97,797,2021,11
2021-11-10,YYC-NW,IN_STORE,51,1353,67.68,1285,2021,11
2021-11-10,YYC-NW,ONLINE,21,540,27.04,513,2021,11
2021-11-10,YYC-SE,IN_STORE,31,1153,57.66,1095,2021,11
2021-11-10,YYC-SE,ONLINE,14,505,25.27,480,2021,11
2021-11-11,YYC-DT,IN_STORE,72,2118,105.92,2012,2021,11
2021-11-11,YYC-DT,ONLINE,28,780,39.02,741,2021,11
2021-11-11,YYC-NW,IN_STORE,38,1467,73.38,1394,2021,11
2021-11-11,YYC-NW,ONLINE,16,660,33.04,627,2021,11
2021-11-11,YYC-SE,IN_STORE,32,1318,65.91,1252,2021,11
2021-11-11,YYC-SE,ONLINE,14,520,26.05,494,2021,11
2021-11-12,YYC-DT,IN_STORE,79,2100,105.03,1995,2021,11
2021-11-12,YYC-DT,ONLINE,23,852,42.64,810,2021,11
2021-11-12,YYC-NW,IN_STORE,36,1368,68.42,1300,2021,11
2021-11-12,YYC-NW,ONLINE,19,646,32.34,614,2021,11
2021-11-12,YYC-SE,IN_STORE,30,1257,62.86,1194,2021,11
2021-11-12,YYC-SE,ONLINE,13,569,28.47,540,2021,11
2021-11-13,YYC-DT,IN_STORE,49,2112,105.62,2006,2021,11
2021-11-13,YYC-DT,ONLINE,21,919,45.99,873,2021,11
2021-11-13,YYC-NW,IN_STORE,41,1378,68.94,1309,2021,11
2021-11-13,YYC-NW,ONLINE,20,553,27.66,525,2021,11
2021-11-13,YYC-SE,IN_STORE,30,1251,62.58,1188,2021,11
2021-11-13,YYC-SE,ONLINE,15,495,24.78,470,2021,11
2021-11-14,YYC-DT,IN_STORE,79,2388,119.41,2268,2021,11
2021-11-14,YYC-DT,ONLINE,34,1025,51.29,974,2021,11
2021-11-14,YYC-NW,IN_STORE,42,1695,84.78,1610,2021,11
2021-11-14,YYC-NW,ONLINE,18,713,35.67,677,2021,11
2021-11-14,YYC-SE,IN_STORE,35,1465,73.27,1392,2021,11
2021-11-14,YYC-SE,ONLINE,15,571,28.56,542,2021,11
2021-11-15,YYC-DT,IN_STORE,51,2149,107.46,2041,2021,11
2021-11-15,YYC-DT,ONLINE,36,922,46.13,876,2021,11
2021-11-15,YYC-NW,IN_STORE,55,1525,76.26,1448,2021,11
2021-11-15,YYC-NW,ONLINE,18,708,35.43,673,2021,11
2021-11-15,YYC-SE,IN_STORE,38,1171,58.58,1113,2021,11
2021-11-15,YYC-SE,ONLINE,13,503,25.17,478,2021,11
2021-11-16,YYC-DT,IN_STORE,48,1913,95.7,1818,2021,11
2021-11-16,YYC-DT,ONLINE,23,886,44.34,842,2021,11
2021-11-16,YYC-NW,IN_STORE,47,1305,65.27,1240,2021,11
2021-11-16,YYC-NW,ONLINE,15,626,31.33,595,2021,11
2021-11-16,YYC-SE,IN_STORE,30,1179,59.0,1120,2021,11
2021-11-16,YYC-SE,ONLINE,14,494,24.74,470,2021,11
2021-11-17,YYC-DT,IN_STORE,53,2047,102.38,1945,2021,11
2021-11-17,YYC-DT,ONLINE,23,851,42.57,808,2021,11
2021-11-17,YYC-NW,IN_STORE,48,1460,73.03,1387,2021,11
2021-11-17,YYC-NW,ONLINE,25,617,30.86,586,2021,11
2021-11-17,YYC-SE,IN_STORE,50,1198,59.93,1138,2021,11
2021-11-17,YYC-SE,ONLINE,19,495,24.78,470,2021,11
2021-11-18,YYC-DT,IN_STORE,52,1922,96.14,1826,2021,11
2021-11-18,YYC-DT,ONLINE,35,927,46.36,880,2021,11
2021-11-18,YYC-NW,IN_STORE,60,1445,72.26,1372,2021,11
2021-11-18,YYC-NW,ONLINE,15,645,32.25,612,2021,11
2021-11-18,YYC-SE,IN_STORE,33,1224,61.23,1163,2021,11
2021-11-18,YYC-SE,ONLINE,21,514,25.71,488,2021,11
2021-11-19,YYC-DT,IN_STORE,69,1961,98.09,1863,2021,11
2021-11-19,YYC-DT,ONLINE,24,841,42.08,799,2021,11
2021-11-19,YYC-NW,IN_STORE,47,1383,69.19,1314,2021,11
2021-11-19,YYC-NW,ONLINE,19,636,31.83,604,2021,11
2021-11-19,YYC-SE,IN_STORE,44,1236,61.81,1174,2021,11
2021-11-19,YYC-SE,ONLINE,14,547,27.38,520,2021,11
2021-11-20,YYC-DT,IN_STORE,57,2066,103.35,1963,2021,11
2021-11-20,YYC-DT,ONLINE,34,874,43.73,830,2021,11
2021-11-20,YYC-NW,IN_STORE,41,1533,76.68,1457,2021,11
2021-11-20,YYC-NW,ONLINE,21,622,31.13,591,2021,11
2021-11-20,YYC-SE,IN_STORE,42,1277,63.87,1213,2021,11
2021-11-20,YYC-SE,ONLINE,14,518,25.92,492,2021,11
2021-11-21,YYC-DT,IN_STORE,51,2096,104.82,1991,2021,11
2021-11-21,YYC-DT,ONLINE,22,937,46.87,890,2021,11
2021-11-21,YYC-NW,IN_STORE,51,1506,75.3,1430,2021,11
2021-11-21,YYC-NW,ONLINE,26,679,34.0,645,2021,11
2021-11-21,YYC-SE,IN_STORE,30,1332,66.64,1266,2021,11
2021-11-21,YYC-SE,ONLINE,17,549,27.46,521,2021,11
2021-11-22,YYC-DT,IN_STORE,55,1958,97.92,1860,2021,11
2021-11-22,YYC-DT,ONLINE,24,884,44.2,839,2021,11
2021-11-22,YYC-NW,IN_STORE,52,1398,69.93,1328,2021,11
2021-11-22,YYC-NW,ONLINE,22,617,30.89,586,2021,11
2021-11-22,YYC-SE,IN_STORE,33,1106,55.32,1050,2021,11
2021-11-22,YYC-SE,ONLINE,13,516,25.84,491,2021,11
2021-11-23,YYC-DT,IN_STORE,59,2122,106.13,2016,2021,11
2021-11-23,YYC-DT,ONLINE,23,859,42.96,816,2021,11
2021-11-23,YYC-NW,IN_STORE,39,1472,73.62,1398,2021,11
2021-11-23,YYC-NW,ONLINE,23,619,30.96,588,2021,11
2021-11-23,YYC-SE,IN_STORE,39,1238,61.93,1176,2021,11
2021-11-23,YYC-SE,ONLINE,15,553,27.66,525,2021,11
2021-11-24,YYC-DT,IN_STORE,64,2132,106.6,2025,2021,11
2021-11-24,YYC-DT,ONLINE,23,822,41.13,781,2021,11
2021-11-24,YYC-NW,IN_STORE,37,1423,71.19,1352,2021,11
2021-11-24,YYC-NW,ONLINE,19,662,33.14,629,2021,11
2021-11-24,YYC-SE,IN_STORE,35,1257,62.88,1194,2021,11
2021-11-24,YYC-SE,ONLINE,13,507,25.36,481,2021,11
2021-11-25,YYC-DT,IN_STORE,76,1959,98.0,1861,2021,11
2021-11-25,YYC-DT,ONLINE,27,765,38.27,727,2021,11
2021-11-25,YYC-NW,IN_STORE,37,1436,71.84,1364,2021,11
2021-11-25,YYC-NW,ONLINE,16,596,29.83,566,2021,11
2021-11-25,YYC-SE,IN_STORE,33,1141,57.09,1084,2021,11
2021-11-25,YYC-SE,ONLINE,12,488,24.41,463,2021,11
2021-11-26,YYC-DT,IN_STORE,54,1998,99.91,1898,2021,11
2021-11-26,YYC-DT,ONLINE,22,857,42.88,814,2021,11
2021-11-26,YYC-NW,IN_STORE,44,1459,72.98,1386,2021,11
2021-11-26,YYC-NW,ONLINE,18,621,31.09,590,2021,11
2021-11-26,YYC-SE,IN_STORE,44,1236,61.85,1175,2021,11
2021-11-26,YYC-SE,ONLINE,13,497,24.89,472,2021,11
2021-11-27,YYC-DT,IN_STORE,45,1996,99.84,1896,2021,11
2021-11-27,YYC-DT,ONLINE,27,817,40.88,776,2021,11
2021-11-27,YYC-NW,IN_STORE,50,1317,65.87,1251,2021,11
2021-11-27,YYC-NW,ONLINE,15,572,28.64,544,2021,11
2021-11-27,YYC-SE,IN_STORE,30,1087,54.39,1033,2021,11
2021-11-27,YYC-SE,ONLINE,15,479,23.95,455,2021,11
2021-11-28,YYC-DT,IN_STORE,62,2188,109.41,2078,2021,11
2021-11-28,YYC-DT,ONLINE,24,1070,53.51,1016,2021,11
2021-11-28,YYC-NW,IN_STORE,68,1615,80.76,1534,2021,11
2021-11-28,YYC-NW,ONLINE,28,682,34.14,648,2021,11
2021-11-28,YYC-SE,IN_STORE,37,1305,65.27,1240,2021,11
2021-11-28,YYC-SE,ONLINE,24,617,30.9,587,2021,11
2021-11-29,YYC-DT,IN_STORE,54,1763,88.16,1674,2021,11
2021-11-29,YYC-DT,ONLINE,21,844,42.24,802,2021,11
2021-11-29,YYC-NW,IN_STORE,32,1371,68.57,1302,2021,11
2021-11-29,YYC-NW,ONLINE,16,555,27.76,527,2021,11
2021-11-29,YYC-SE,IN_STORE,31,1145,57.26,1087,2021,11
2021-11-29,YYC-SE,ONLINE,11,391,19.57,371,2021,11
2021-11-30,YYC-DT,IN_STORE,68,1951,97.6,1854,2021,11
2021-11-30,YYC-DT,ONLINE,21,839,41.98,797,2021,11
2021-11-30,YYC-NW,IN_STORE,35,1329,66.46,1262,2021,11
2021-11-30,YYC-NW,ONLINE,24,611,30.56,580,2021,11
2021-11-30,YYC-SE,IN_STORE,47,1220,61.03,1159,2021,11
2021-11-30,YYC-SE,ONLINE,12,462,23.15,439,2021,11
2021-12-01,YYC-DT,IN_STORE,70,2364,118.25,2246,2021,12
2021-12-01,YYC-DT,ONLINE,35,887,44.35,842,2021,12
2021-12-01,YYC-NW,IN_STORE,61,1535,76.78,1458,2021,12
2021-12-01,YYC-NW,ONLINE,22,666,33.32,633,2021,12
2021-12-01,YYC-SE,IN_STORE,44,1333,66.66,1266,2021,12
2021-12-01,YYC-SE,ONLINE,22,543,27.18,516,2021,12
2021-12-02,YYC-DT,IN_STORE,55,2048,102.44,1946,2021,12
2021-12-02,YYC-DT,ONLINE,28,914,45.73,868,2021,12
2021-12-02,YYC-NW,IN_STORE,55,1628,81.44,1547,2021,12
2021-12-02,YYC-NW,ONLINE,16,741,37.08,704,2021,12
2021-12-02,YYC-SE,IN_STORE,52,1349,67.48,1282,2021,12
2021-12-02,YYC-SE,ONLINE,13,544,27.24,517,2021,12
2021-12-03,YYC-DT,IN_STORE,70,2500,125.0,2375,2021,12
2021-12-03,YYC-DT,ONLINE,26,989,49.47,939,2021,12
2021-12-03,YYC-NW,IN_STORE,45,1761,88.08,1673,2021,12
2021-12-03,YYC-NW,ONLINE,18,732,36.65,696,2021,12
2021-12-03,YYC-SE,IN_STORE,43,1507,75.37,1432,2021,12
2021-12-03,YYC-SE,ONLINE,20,586,29.34,557,2021,12
2021-12-04,YYC-DT,IN_STORE,101,2503,125.2,2378,2021,12
2021-12-04,YYC-DT,ONLINE,31,946,47.31,898,2021,12
2021-12-04,YYC-NW,IN_STORE,52,1797,89.87,1707,2021,12
2021-12-04,YYC-NW,ONLINE,21,770,38.51,731,2021,12
2021-12-04,YYC-SE,IN_STORE,51,1486,74.34,1412,2021,12
2021-12-04,YYC-SE,ONLINE,15,583,29.18,554,2021,12
2021-12-05,YYC-DT,IN_STORE,103,2487,124.37,2363,2021,12
2021-12-05,YYC-DT,ONLINE,36,1065,53.26,1011,2021,12
2021-12-05,YYC-NW,IN_STORE,61,1770,88.53,1682,2021,12
2021-12-05,YYC-NW,ONLINE,21,791,39.6,752,2021,12
2021-12-05,YYC-SE,IN_STORE,44,1614,80.72,1533,2021,12
2021-12-05,YYC-SE,ONLINE,21,600,30.03,570,2021,12
2021-12-06,YYC-DT,IN_STORE,74,2263,113.19,2150,2021,12
2021-12-06,YYC-DT,ONLINE,27,963,48.19,915,2021,12
2021-12-06,YYC-NW,IN_STORE,39,1572,78.63,1493,2021,12
2021-12-06,YYC-NW,ONLINE,25,702,35.13,667,2021,12
2021-12-06,YYC-SE,IN_STORE,51,1415,70.79,1345,2021,12
2021-12-06,YYC-SE,ONLINE,16,605,30.26,575,2021,12
2021-12-07,YYC-DT,IN_STORE,81,2465,123.3,2342,2021,12
2021-12-07,YYC-DT,ONLINE,27,1001,50.05,951,2021,12
2021-12-07,YYC-NW,IN_STORE,53,1664,83.24,1581,2021,12
2021-12-07,YYC-NW,ONLINE,20,678,33.91,644,2021,12
2021-12-07,YYC-SE,IN_STORE,43,1411,70.59,1341,2021,12
2021-12-07,YYC-SE,ONLINE,18,696,34.84,662,2021,12
2021-12-08,YYC-DT,IN_STORE,92,2314,115.72,2198,2021,12
2021-12-08,YYC-DT,ONLINE,31,949,47.48,902,2021,12
2021-12-08,YYC-NW,IN_STORE,47,1551,77.58,1474,2021,12
2021-12-08,YYC-NW,ONLINE,24,762,38.11,724,2021,12
2021-12-08,YYC-SE,IN_STORE,49,1437,71.87,1365,2021,12
2021-12-08,YYC-SE,ONLINE,19,634,31.74,603,2021,12
2021-12-09,YYC-DT,IN_STORE,53,2144,107.23,2037,2021,12
2021-12-09,YYC-DT,ONLINE,23,874,43.71,830,2021,12
2021-12-09,YYC-NW,IN_STORE,53,1574,78.73,1495,2021,12
2021-12-09,YYC-NW,ONLINE,21,637,31.9,606,2021,12
2021-12-09,YYC-SE,IN_STORE,38,1236,61.84,1174,2021,12
2021-12-09,YYC-SE,ONLINE,16,551,27.59,524,2021,12
2021-12-10,YYC-DT,IN_STORE,64,2484,124.2,2359,2021,12
2021-12-10,YYC-DT,ONLINE,28,1155,57.76,1097,2021,12
2021-12-10,YYC-NW,IN_STORE,50,1805,90.3,1715,2021,12
2021-12-10,YYC-NW,ONLINE,25,767,38.36,728,2021,12
2021-12-10,YYC-SE,IN_STORE,35,1463,73.17,1390,2021,12
2021-12-10,YYC-SE,ONLINE,21,604,30.23,574,2021,12
2021-12-11,YYC-DT,IN_STORE,99,2330,116.53,2214,2021,12
2021-12-11,YYC-DT,ONLINE,37,1061,53.09,1008,2021,12
2021-12-11,YYC-NW,IN_STORE,57,1746,87.3,1658,2021,12
2021-12-11,YYC-NW,ONLINE,19,756,37.8,718,2021,12
2021-12-11,YYC-SE,IN_STORE,37,1547,77.37,1469,2021,12
2021-12-11,YYC-SE,ONLINE,23,630,31.53,599,2021,12
2021-12-12,YYC-DT,IN_STORE,87,2193,109.69,2084,2021,12
2021-12-12,YYC-DT,ONLINE,39,990,49.53,941,2021,12
2021-12-12,YYC-NW,IN_STORE,51,1634,81.74,1552,2021,12
2021-12-12,YYC-NW,ONLINE,27,651,32.56,618,2021,12
2021-12-12,YYC-SE,IN_STORE,50,1397,69.89,1327,2021,12
2021-12-12,YYC-SE,ONLINE,18,623,31.15,591,2021,12
2021-12-13,YYC-DT,IN_STORE,79,2294,114.7,2179,2021,12
2021-12-13,YYC-DT,ONLINE,33,992,49.63,942,2021,12
2021-12-13,YYC-NW,IN_STORE,53,1640,82.03,1558,2021,12
2021-12-13,YYC-NW,ONLINE,22,653,32.65,620,2021,12
2021-12-13,YYC-SE,IN_STORE,36,1331,66.6,1265,2021,12
2021-12-13,YYC-SE,ONLINE,16,561,28.06,533,2021,12
2021-12-14,YYC-DT,IN_STORE,90,2556,127.8,2428,2021,12
2021-12-14,YYC-DT,ONLINE,31,1054,52.74,1002,2021,12
2021-12-14,YYC-NW,IN_STORE,47,1774,88.72,1685,2021,12
2021-12-14,YYC-NW,ONLINE,27,690,34.52,655,2021,12
2021-12-14,YYC-SE,IN_STORE,47,1550,77.52,1472,2021,12
2021-12-14,YYC-SE,ONLINE,20,676,33.84,642,2021,12
2021-12-15,YYC-DT,IN_STORE,70,2423,121.2,2302,2021,12
2021-12-15,YYC-DT,ONLINE,34,1076,53.81,1022,2021,12
2021-12-15,YYC-NW,IN_STORE,60,1582,79.1,1502,2021,12
2021-12-15,YYC-NW,ONLINE,25,770,38.54,732,2021,12
2021-12-15,YYC-SE,IN_STORE,36,1516,75.84,1440,2021,12
